17247,Machine-Doll wa Kizutsukanai,7.15,"Action, Ecchi, Fantasy, School",TV,12,"Oct 7, 2013 to Dec 23, 2013","Genco, Media Factory, Kadokawa Shoten, Movic, AT-X, Showgate",Lerche,Light novel,23 min. per ep.,R+ - Mild Nudity,553
17249,Pretty Rhythm: Rainbow Live,7.52,"Slice of Life, Sports, Music, Shoujo",TV,51,"Apr 6, 2013 to Mar 29, 2014",TV Tokyo,"Tatsunoko Production, Dongwoo A&E",Game,21 min. per ep.,PG - Children,4910
17251,Wanna. SpartanSex Spermax!!!,6.76,Hentai,OVA,2,"Feb 22, 2013 to Sep 27, 2013",Suzuki Mirano,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,5626
17259,Kuroko no Basket: Oshaberi Shiyokka,7.29,"Comedy, School, Sports, Shounen",Special,1,21-Dec-12,Unknown,Production I.G,Unknown,9 min.,PG-13 - Teens 13 or older,2581
17263,Hanakappa Movie: Hanasake! Pakkaan♪ Chou no Kuni no Daibouken,Unknown,"Comedy, Kids",Movie,1,12-Apr-13,Group TAC,Unknown,Picture book,50 min.,PG - Children,14482
17265,Log Horizon,8,"Action, Game, Adventure, Magic, Fantasy",TV,25,"Oct 5, 2013 to Mar 22, 2014",NHK,Satelight,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,91
17267,Futari wa Milky Holmes,5.8,"Mystery, Comedy, Super Power",TV,12,"Jul 13, 2013 to Sep 28, 2013","Sotsu, Nomad, Bushiroad, Chrono Gear Creative, Bushiroad Music",J.C.Staff,Original,12 min. per ep.,PG-13 - Teens 13 or older,5057
17269,Captain Herlock,7.38,"Action, Sci-Fi, Space, Drama",Movie,1,7-Sep-13,"Toei Video, Marza Animation Planet, Sammy, Kinoshita Koumuten",Toei Animation,Manga,1 hr. 55 min.,R - 17+ (violence & profanity),2371
17273,Hetalia: The Beautiful World Specials,7.54,"Comedy, Historical, Parody",Special,4,"Apr 24, 2013 to Oct 30, 2013",Frontier Works,Studio Deen,Unknown,5 min. per ep.,PG-13 - Teens 13 or older,4066
17277,Code Geass: Soubou no Oz Picture Drama,6.28,"Action, Drama, Mecha, Military, School, Supernatural",OVA,5,10-Jan-13,Unknown,Sunrise,Unknown,3 min. per ep.,PG-13 - Teens 13 or older,4618
17291,Jinzou Konchuu Kabutoborg VxV,6.17,"Action, Comedy, Fantasy, Game, Shounen",TV,52,"Oct 5, 2006 to Oct 11, 2007","Sony Pictures Entertainment, Studio Comet, G&G Entertainment, Nihon Ad Systems, Animax",Unknown,Unknown,24 min. per ep.,G - All Ages,11909
17293,Love Like Aliens,5.59,"Action, Music, Sci-Fi",Music,1,15-Jul-12,Unknown,"Studio 4°C, Shirogumi",Unknown,6 min.,PG-13 - Teens 13 or older,10223
17295,Cosmic Break,5.92,"Game, Drama, Mecha",ONA,4,"Sep 9, 2010 to Feb 8, 2012",CyberStep,Unknown,Game,7 min. per ep.,PG-13 - Teens 13 or older,11812
17307,Dr. Typhoon,Unknown,"Drama, Seinen, Sports",OVA,1,3-Apr-91,Unknown,Unknown,Unknown,45 min.,PG-13 - Teens 13 or older,14173
17313,Pro Golfer Saru,Unknown,"Kids, Sports",Special,1,19-Oct-82,TV Asahi,Unknown,Unknown,1 hr. 31 min.,PG - Children,15213
17315,Shin Pro Golfer Saru,Unknown,"Kids, Sports",TV,10,"Apr 11, 1988 to Jun 13, 1988",TV Asahi,Shin-Ei Animation,Unknown,15 min. per ep.,PG - Children,14908
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,Unknown,"Kids, Sports",Movie,1,15-Mar-86,Unknown,Shin-Ei Animation,Unknown,45 min.,PG - Children,15637
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,Unknown,"Kids, Sports",Movie,1,14-Mar-87,Unknown,Shin-Ei Animation,Unknown,40 min.,PG - Children,15317
17325,Ajin Senshi,6.09,"Fantasy, Sci-Fi",Movie,1,17-Nov-90,"Magic Bus, Tokuma Japan",Unknown,Unknown,1 hr. 40 min.,PG-13 - Teens 13 or older,9738
17339,Kentauros no Densetsu,Unknown,"Action, Drama",OVA,1,21-Dec-87,Wako Productions,Unknown,Unknown,1 hr. 35 min.,Unknown,14063
17341,Yama no Susume: Kabe tte Kowakunai no?,6.74,"Comedy, Slice of Life",Special,1,24-May-13,Earth Star Entertainment,8bit,Manga,5 min.,PG-13 - Teens 13 or older,3969
17345,Senran Kagura Specials,6.45,Ecchi,Special,6,"Mar 27, 2013 to Aug 28, 2013","Genco, Media Factory, Marvelous AQL",Artland,Unknown,4 min. per ep.,PG-13 - Teens 13 or older,4135
17351,Mangirl!: Asobu Henshuu Girl,5.93,"Comedy, Slice of Life",Special,1,24-May-13,Earth Star Entertainment,Doga Kobo,Manga,9 min.,PG-13 - Teens 13 or older,6035
17353,Tenpou Suikoden Neo,5.23,Historical,TV,5,"Feb 28, 2013 to Mar 28, 2013",Unknown,Kachidoki Studio,Unknown,2 min. per ep.,PG-13 - Teens 13 or older,10742
17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,6.78,"Fantasy, Kids, Magic, Shoujo",Movie,1,26-Oct-13,"Asahi Broadcasting, Kinoshita Group Holdings",Toei Animation,Original,1 hr. 11 min.,G - All Ages,7512
17359,Peeping Life: The Perfect Explosion,Unknown,"Comedy, Slice of Life",OVA,10,18-Oct-12,CoMix Wave Films,Unknown,Original,5 min. per ep.,G - All Ages,12446
17371,Natsuyasumi.,5.8,"Hentai, Yaoi",ONA,3,"Jan 27, 2013 to Jul 11, 2013",Studio Zealot,Studio 9 MAiami,Original,14 min. per ep.,Rx - Hentai,4921
17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,6.07,"Action, Martial Arts, Historical, Shounen",OVA,1,1995,Group TAC,Unknown,Unknown,22 min.,PG-13 - Teens 13 or older,9598
17387,Imokawa Mukuzo: Genkanban no Maki,5.38,Comedy,Movie,1,"Jan, 1917 to ?",Unknown,Unknown,Original,5 min.,G - All Ages,11543
17389,Kingdom 2nd Season,8.39,"Action, Military, Historical, Seinen",TV,39,"Jun 8, 2013 to Mar 2, 2014",NHK,Studio Pierrot,Manga,25 min. per ep.,R - 17+ (violence & profanity),1675
17391,Senyuu. Specials,7.06,"Action, Comedy, Fantasy, Shounen",Special,4,"Apr 24, 2013 to Nov 22, 2013",Unknown,"Ordet, LIDENFILMS",Web manga,5 min. per ep.,PG-13 - Teens 13 or older,4048
17395,Ark IX,5.15,Action,OVA,1,2-Jul-13,Hoods Entertainment,Unknown,Novel,11 min.,PG-13 - Teens 13 or older,5462
17397,Cyclops Shoujo Saipuu,5.83,"Ecchi, Comedy, School, Slice of Life",ONA,12,"Mar 12, 2013 to May 30, 2013",Unknown,Unknown,4-koma manga,2 min. per ep.,PG-13 - Teens 13 or older,2840
17403,Kaitou Lupin: 813 no Nazo,Unknown,Mystery,Special,1,5-May-79,Fuji TV,Tatsunoko Production,Unknown,1 hr. 20 min.,PG-13 - Teens 13 or older,11362
17405,Hino Hideshi Toukaidou Yotsuya Kaidan,Unknown,Horror,OVA,1,20-Jul-00,Unknown,Unknown,Unknown,1 hr. 10 min.,Unknown,12015
17409,Sukitte Ii na yo.: Mei and Marshmallow,6.75,"Romance, School, Shoujo",Special,10,"Dec 26, 2012 to May 22, 2013",Starchild Records,Zexcs,Manga,1 min. per ep.,PG-13 - Teens 13 or older,2534
17419,Dog Days' Specials,6.7,"Action, Adventure, Magic, Fantasy",Special,13,"Sep 26, 2012 to Mar 27, 2013",Unknown,Seven Arcs,Unknown,1 min. per ep.,PG-13 - Teens 13 or older,5329
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,Unknown,"Music, Slice of Life, Drama",TV,33,"Oct 24, 1978 to Jun 12, 1979",Unknown,Toei Animation,Other,25 min. per ep.,G - All Ages,13080
17427,Sabaku no Takara no Shiro,Unknown,Drama,OVA,1,"Feb, 2002",Shinano Kikaku,Unknown,Unknown,31 min.,G - All Ages,14499
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.6,"Music, Comedy, Drama",Movie,1,25-Jan-14,"Aniplex, TBS, Rakuonsha, Nippon Columbia, Banpresto, Bandai Namco Entertainment",A-1 Pictures,Game,2 hr. 1 min.,PG-13 - Teens 13 or older,3634
17439,Kyojin no Hoshi (Movie),Unknown,"Drama, Sports",Movie,1,21-Aug-82,Unknown,Unknown,Unknown,1 hr. 50 min.,G - All Ages,13527
17441,Kyojin no Hoshi: Chizome no Kesshousen,Unknown,"Drama, Sports",Movie,1,26-Jul-69,Tokyo Movie Shinsha,Unknown,Unknown,1 hr. 30 min.,G - All Ages,13396
17443,Kyojin no Hoshi: Ike Ike Hyuuma,Unknown,"Drama, Sports",Movie,1,20-Dec-69,Tokyo Movie Shinsha,Unknown,Unknown,1 hr. 10 min.,G - All Ages,13446
17445,Kyojin no Hoshi: Dai League Ball,Unknown,"Drama, Sports",Movie,1,21-Mar-70,Tokyo Movie Shinsha,Unknown,Unknown,1 hr. 10 min.,G - All Ages,13337
17447,Kyojin no Hoshi: Shukumei no Taiketsu,Unknown,"Drama, Sports",Movie,1,1-Aug-70,Tokyo Movie Shinsha,Unknown,Unknown,1 hr.,G - All Ages,13906
17457,Chingou Muchabee,Unknown,"Adventure, Comedy",TV,51,"Feb 15, 1971 to Mar 22, 1971","Tokyo Movie Shinsha, TBS",Unknown,Unknown,14 min. per ep.,G - All Ages,14099
17467,Otoko Ippiki Gaki Daishou,Unknown,"Action, Drama, Shounen",TV,156,"Sep 29, 1969 to Mar 28, 1970",AT-X,Unknown,Unknown,10 min. per ep.,PG-13 - Teens 13 or older,11336
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,Unknown,Game,Movie,1,17-Dec-05,Unknown,TMS Entertainment,Card game,50 min.,G - All Ages,13694
17471,Yanase Takashi Märchen Gekijou,Unknown,Kids,OVA,30,"Apr 23, 2008 to Jul 25, 2008",Unknown,The Answer Studio,Unknown,21 min. per ep.,PG - Children,15523
17473,Jungle Wars,Unknown,"Adventure, Kids",OVA,1,21-Jun-91,Pony Canyon,Nippon Animation,Unknown,38 min.,PG - Children,15086
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Unknown,Kids,Movie,1,13-Jan-96,Sanrio,Unknown,Unknown,13 min.,G - All Ages,14077
17481,Hello Kitty no Oyayubi-hime (OVA),5.67,"Fantasy, Kids",OVA,1,21-Dec-01,Sanrio,Unknown,Unknown,15 min.,G - All Ages,12758
17483,Kiki to Lala no Hansel to Gretel,Unknown,"Kids, Fantasy",OVA,1,21-Jul-93,Sanrio,Unknown,Book,28 min.,G - All Ages,14643
17485,Kiki to Lala no Ohimesama ni Naritai,Unknown,Kids,OVA,1,21-Apr-93,"Sanrio, Grouper Productions",Unknown,Unknown,30 min.,G - All Ages,13580
17487,Tantei Shounen Kageman,Unknown,"Comedy, Mystery",TV,39,"Apr 10, 2001 to Jan 16, 2002",Unknown,Studio Hibari,Unknown,11 min. per ep.,G - All Ages,14606
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,Unknown,"Adventure, Comedy, Kids",Movie,1,21-Jul-90,Sanrio,Unknown,Unknown,23 min.,G - All Ages,14222
17491,Garden,6.54,Hentai,OVA,2,"Apr 26, 2013 to Jul 26, 2013",Pink Pineapple,Office Takeout,Manga,27 min. per ep.,Rx - Hentai,5163
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,6.4,Drama,Movie,1,30-Jun-05,"AYCO, Studio Kelmadick",Unknown,Novel,1 hr. 29 min.,Unknown,11249
17497,Jewelpet Happiness,6.7,"Fantasy, Magic, Shoujo",TV,52,"Apr 6, 2013 to Mar 29, 2014","TV Tokyo, Sotsu, Sanrio",Studio Comet,Original,24 min. per ep.,PG - Children,8217
17501,Abe George Kattobi Seishun Ki: Shibuya Honky Tonk,Unknown,"Ecchi, Drama",OVA,4,"May 25, 1988 to Nov 25, 1988",Tokuma Japan,Unknown,Unknown,35 min. per ep.,R+ - Mild Nudity,11995
17505,Mushibugyou,7.35,"Action, Historical, Super Power, Ecchi, Martial Arts, Samurai, Fantasy, Shounen",TV,26,"Apr 8, 2013 to Sep 30, 2013","TV Tokyo, Dentsu, Avex Pictures",Seven Arcs Pictures,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1763
17513,Diabolik Lovers,5.3,"Harem, School, Shoujo, Vampire",TV,12,"Sep 16, 2013 to Dec 9, 2013","Frontier Works, Idea Factory, Showgate",Zexcs,Visual novel,15 min. per ep.,R - 17+ (violence & profanity),590
17521,Ookami Shounen Ken,Unknown,"Adventure, Kids",TV,86,"Nov 25, 1963 to Aug 16, 1965",TV Asahi,Toei Animation,Unknown,24 min. per ep.,G - All Ages,12490
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,7.34,"Fantasy, Magic, Shounen",Special,1,15-Feb-13,Dentsu,"Satelight, A-1 Pictures",Manga,12 min.,PG-13 - Teens 13 or older,1785
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,6.86,Hentai,OVA,2,"Apr 26, 2013 to Jul 26, 2013",Suzuki Mirano,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,5931
17539,Mesu Nochi Torare,6.11,Hentai,OVA,2,"Apr 5, 2013 to Jun 21, 2013",Mary Jane,Unknown,Manga,14 min. per ep.,Rx - Hentai,5925
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,6.55,Hentai,OVA,2,"Mar 29, 2013 to May 31, 2013",Nihikime no Dozeu,Unknown,Visual novel,29 min. per ep.,Rx - Hentai,6172
17543,D-Spray,6.41,Hentai,OVA,1,5-Apr-13,"Lune Pictures, Angelfish",Schoolzone,Visual novel,26 min.,Rx - Hentai,7418
17549,Non Non Biyori,7.95,"Comedy, School, Seinen, Slice of Life",TV,12,"Oct 8, 2013 to Dec 24, 2013","TV Tokyo, Lantis, Media Factory, Kadokawa Shoten, AT-X, Sony Music Communications",SILVER LINK.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,481
17551,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!,6.39,"Comedy, Supernatural, Fantasy",Special,1,4-Apr-07,Unknown,J.C.Staff,Unknown,5 min.,PG-13 - Teens 13 or older,6220
17563,Koutetsu no Vendetta Episode 0,Unknown,"Action, Mecha, Military, Sci-Fi",ONA,1,22-Feb-13,Ankama,Unknown,Unknown,20 min.,PG-13 - Teens 13 or older,12132
17573,Uchuu Kyoudai: Itten no Hikari,6.6,"Comedy, Sci-Fi, Seinen, Slice of Life",Movie,1,21-Jul-12,Digital Media Lab,A-1 Pictures,Unknown,38 min.,PG-13 - Teens 13 or older,6706
17585,Myself ; Yourself Specials,6.7,"Drama, Romance, School",Special,2,27-Jun-08,Unknown,Doga Kobo,Visual novel,3 min. per ep.,PG-13 - Teens 13 or older,5787
17599,Konpora Kid,Unknown,"Comedy, Kids, Sci-Fi",TV,26,"Jun 3, 1985 to Dec 23, 1985",Unknown,Toei Animation,Unknown,25 min. per ep.,PG - Children,15104
17601,Non-tan to Issho,Unknown,Kids,TV,263,"Oct 5, 1992 to Mar 18, 1994",Unknown,Studio Pierrot,Picture book,5 min. per ep.,PG - Children,13822
17603,Mr. Pen Pen,Unknown,"Comedy, Kids, Shoujo",Special,1,31-Mar-86,Unknown,Unknown,Unknown,47 min.,PG - Children,12385
17605,Mr. Pen Pen II,Unknown,"Comedy, Kids, Shoujo",Special,1,29-Dec-86,Unknown,Unknown,Unknown,46 min.,PG - Children,12884
17613,Poka Poka Mori no Rascal,Unknown,Kids,TV,52,"Apr 1, 2006 to Mar 24, 2007",Unknown,Nippon Animation,Unknown,5 min. per ep.,G - All Ages,13895
17615,Kyoufu Shinbun,Unknown,"Horror, Shounen",OVA,2,"Jul 21, 1991 to Sep 21, 1991","Geneon Universal Entertainment, Pony Canyon",Studio Pierrot,Manga,30 min. per ep.,PG-13 - Teens 13 or older,12107
17619,Souya Monogatari,Unknown,"Adventure, Drama, Historical",TV,21,"Feb 7, 1984 to Jun 26, 1984",Kokusai Eigasha,Unknown,Unknown,25 min. per ep.,Unknown,13184
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,Unknown,"Action, Sci-Fi, Space, Super Power, Shounen",OVA,1,25-Sep-96,"Bandai Visual, Tsuburaya Productions",Unknown,Other,40 min.,PG - Children,12231
17623,Futago no Monchhichi,Unknown,"Comedy, Kids",TV,130,"Feb 4, 1980 to Aug 1, 1980",Ashi Production,Unknown,Unknown,5 min. per ep.,PG - Children,14298
17624,Omakase Scrappers,Unknown,"Adventure, Comedy, Sci-Fi",TV,39,"Apr 7, 1994 to Jan 5, 1995",ACC Production,JCF,Unknown,25 min. per ep.,PG - Children,14215
17635,Koitabi: True Tours Nanto,6.93,Romance,Special,6,28-Apr-13,Unknown,P.A. Works,Original,7 min. per ep.,PG-13 - Teens 13 or older,4344
17637,Miyakawa-ke no Kuufuku,6.52,Slice of Life,ONA,10,"Apr 29, 2013 to Jul 1, 2013",Unknown,"Ordet, Encourage Films",Manga,5 min. per ep.,PG-13 - Teens 13 or older,3591
17641,Date A Live: Date to Date,7.37,"Sci-Fi, Harem, Comedy, Romance, School",OVA,1,6-Dec-13,Nippon Columbia,AIC PLUS+,Light novel,24 min.,R+ - Mild Nudity,1020
17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,7.37,"Slice of Life, Comedy, School",OVA,1,28-Aug-13,Unknown,J.C.Staff,Visual novel,24 min.,PG-13 - Teens 13 or older,3280
17649,Udauda Yatteru Hima wa Nee!,Unknown,"Action, Comedy, School, Shounen",OVA,2,"Apr 7, 1995 to Aug 25, 1995",Unknown,J.C.Staff,Unknown,45 min. per ep.,R - 17+ (violence & profanity),13267
17651,Genei wo Kakeru Taiyou,6.42,Magic,TV,13,"Jul 6, 2013 to Sep 28, 2013","Aniplex, Nihon Ad Systems, Bushiroad, Good Smile Company, Asahi Broadcasting",AIC,Original,24 min. per ep.,R - 17+ (violence & profanity),2316
17655,Mobile Suit Gundam AGE: Memory of Eden,6.64,"Action, Mecha, Military, Sci-Fi, Drama",OVA,2,26-Jul-13,Mainichi Broadcasting System,Sunrise,Unknown,1 hr. 15 min. per ep.,PG-13 - Teens 13 or older,7036
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,Unknown,"Adventure, Kids",Special,1,1992,Unknown,Unknown,Unknown,1 hr. 25 min.,G - All Ages,14387
17659,Gunnm 3D Special,4.85,"Action, Sci-Fi, Sports",OVA,1,18-Aug-00,"Anima, Shueisha",Unknown,Manga,3 min.,PG-13 - Teens 13 or older,8148
17665,Dohyou no Oni-tachi,Unknown,"Drama, Historical, Sports",Movie,1,21-May-94,Unknown,Studio Deen,Unknown,1 hr. 35 min.,Unknown,14516
17667,Harisu no Kaze,Unknown,"Comedy, School",TV,70,"May 5, 1966 to Aug 31, 1967",P Productions,Unknown,Unknown,25 min. per ep.,Unknown,12888
17669,Kunimatsu-sama no Otoridai,Unknown,"Comedy, School, Sports",TV,46,"Oct 6, 1971 to Sep 25, 1972",Mushi Production,Unknown,Unknown,22 min. per ep.,Unknown,13220
17671,Animal 1,Unknown,Sports,TV,27,"Apr 1, 1968 to Sep 30, 1968",Mushi Production,Unknown,Unknown,22 min. per ep.,PG-13 - Teens 13 or older,12500
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),Unknown,"Demons, Fantasy",Movie,1,19-Oct-68,Unknown,Unknown,Unknown,1 hr. 21 min.,Unknown,12999
17675,Otogi no Sekai Ryokou,Unknown,Adventure,Movie,1,25-Aug-62,Otogi Production,Unknown,Unknown,1 hr. 16 min.,G - All Ages,14468
17677,Buki yo Saraba,6.93,"Action, Drama, Sci-Fi",Movie,1,20-Jul-13,Unknown,Sunrise,Unknown,25 min.,R - 17+ (violence & profanity),5117
17679,Gambo,6.59,"Action, Demons, Historical",Movie,1,20-Jul-13,Unknown,Sunrise,Original,12 min.,R - 17+ (violence & profanity),5615
17681,Zettai Bouei Leviathan,6.31,"Fantasy, Magic, Comedy",TV,13,"Apr 6, 2013 to Jul 6, 2013","TV Tokyo, ZERO-A, GREE",Gonzo,Game,20 min. per ep.,PG-13 - Teens 13 or older,3265
17687,Bemubemu Hunter Kotengu Tenmaru,Unknown,"Adventure, Fantasy",TV,19,"May 26, 1983 to Oct 27, 1983",Unknown,Toei Animation,Unknown,25 min. per ep.,Unknown,13326
17689,Chironup no Kitsune,6.38,Drama,Movie,1,15-Aug-87,Group TAC,Unknown,Novel,1 hr. 12 min.,G - All Ages,11087
17693,Erementar Gerad: Aozora no Senki,5.74,Music,Music,1,19-Mar-05,Mag Garden,Unknown,Manga,2 min.,G - All Ages,9839
17697,Neon The Animation,5.42,"Slice of Life, Comedy, Historical, Police, Mecha",ONA,6,"Jul 4, 2011 to Apr 3, 2015",Unknown,Unknown,Original,5 min. per ep.,G - All Ages,11172
17699,Toriko Movie: Bishokushin no Special Menu,7.13,"Action, Adventure, Fantasy, Shounen",Movie,1,27-Jul-13,"Yomiko Advertising, Toei Video, Bandai, Nippon Columbia, Happinet Pictures, Bandai Namco Games, Shueisha",Toei Animation,Unknown,1 hr. 21 min.,PG-13 - Teens 13 or older,6227
17703,Danchi Tomoo,Unknown,"Comedy, Seinen",TV,78,"Apr 6, 2013 to Feb 7, 2015","NHK, Shogakukan Music & Digital Entertainment",Unknown,Manga,24 min. per ep.,G - All Ages,10897
17705,DD Hokuto no Ken (2013),6.51,"Parody, Seinen",TV,13,"Apr 3, 2013 to Jun 26, 2013","TV Tokyo, Ajia-Do, North Stars Pictures",Unknown,Manga,24 min. per ep.,PG-13 - Teens 13 or older,7627
17707,Glass no Kamen Desu ga,5.56,"Comedy, Parody",TV,3,"Apr 7, 2013 to Apr 21, 2013",Unknown,DLE,Unknown,3 min. per ep.,PG-13 - Teens 13 or older,10013
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,7.1,"Action, Mecha, Military",Special,1,22-Feb-13,Unknown,Sunrise,Unknown,9 min.,PG-13 - Teens 13 or older,5552
17719,Mahoutsukai Sally (Movie),5.86,"Comedy, Magic, Shoujo",Movie,1,10-Mar-90,Unknown,Toei Animation,Unknown,25 min.,G - All Ages,11798
17721,Rennyo Monogatari,Unknown,"Drama, Historical",Movie,1,25-Apr-98,Unknown,Toei Animation,Unknown,1 hr. 26 min.,Unknown,12982
17725,Magical☆Star Kanon 100%,6.79,"Magic, Music, Shounen",OVA,1,18-Jun-13,Unknown,Manglobe,Manga,24 min.,PG-13 - Teens 13 or older,3140
17727,Haitai Nanafa 2nd Season,5.98,"Comedy, Supernatural",TV,13,"Apr 6, 2013 to Jun 29, 2013",Ryukyu Asahi Broadcasting,Passione,Original,3 min. per ep.,G - All Ages,7591
17729,Grisaia no Kajitsu,7.55,"Drama, Harem, Psychological, Romance, School",TV,13,"Oct 5, 2014 to Dec 28, 2014","Frontier Works, AT-X, Bushiroad, NBCUniversal Entertainment Japan",8bit,Visual novel,23 min. per ep.,R+ - Mild Nudity,284
17731,Ketsuekigata-kun!,6.59,Comedy,TV,12,"Apr 7, 2013 to Jun 23, 2013",Earth Star Entertainment,"feel., Assez Finaud Fabric",Web manga,2 min. per ep.,PG-13 - Teens 13 or older,5000
17733,Dibetagurashi: Ahiru no Seikatsu,5.87,"Comedy, Slice of Life",TV,39,"Apr 7, 2013 to Mar 30, 2014",Unknown,Unknown,Unknown,3 min. per ep.,G - All Ages,10878
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.1,"Slice of Life, Comedy, School, Seinen",OVA,2,27-Nov-13,"Aniplex, Lantis, TBS, Movic, Houbunsha",Shaft,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4716
17741,Kimi no Iru Machi,6.94,"Slice of Life, Drama, Romance, Shounen",TV,12,"Jul 13, 2013 to Sep 28, 2013","TV Tokyo, ZERO-A",Gonzo,Manga,20 min. per ep.,R+ - Mild Nudity,1195
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!",6.76,"Adventure, Demons, Romance, Fantasy",Special,1,9-Mar-13,"Genco, Kadokawa Shoten, Animax, Pony Canyon, Movic, Enterbrain, flying DOG",Arms,Novel,23 min.,PG-13 - Teens 13 or older,3709
17745,Kakushi Dere,6.94,Hentai,OVA,3,"Apr 19, 2013 to Nov 29, 2013",Pashmina,Unknown,Manga,23 min. per ep.,Rx - Hentai,4987
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,6.26,Hentai,OVA,2,"May 31, 2013 to Aug 30, 2013",Pink Pineapple,Unknown,Visual novel,25 min. per ep.,Rx - Hentai,5945
17749,Kuruneko: Kurunekobin,Unknown,"Comedy, Slice of Life",Special,4,"Dec 18, 2009 to Sep 3, 2010","Kadokawa Pictures Japan, Kansai Telecasting, Tokai Television","Studio Deen, DAX Production",Manga,7 min. per ep.,G - All Ages,12907
17753,Kuruneko: Nyaalock Holmes no Bouken,Unknown,"Comedy, Slice of Life",Special,4,"Dec 17, 2010 to Sep 2, 2011","Kadokawa Pictures Japan, Kansai Telecasting, Tokai Television","Studio Deen, DAX Production",Manga,6 min. per ep.,G - All Ages,12776
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",6.27,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,12,"Jan 4, 2014 to Mar 23, 2014","Lantis, Magic Capsule",Project No.9,Manga,23 min. per ep.,R+ - Mild Nudity,1083
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,6.26,Comedy,Special,1,21-Dec-02,Bandai Visual,Shin-Ei Animation,Unknown,4 min.,PG-13 - Teens 13 or older,11051
17787,Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,5.99,"Sci-Fi, Seinen",Special,1,1985,Unknown,Gainax,Original,4 min.,PG-13 - Teens 13 or older,9494
17791,Kyoto Animation: Ikitaku Naru Omise-hen,6.32,Sci-Fi,Special,1,"Jul, 2012","Lantis, Rakuonsha",Kyoto Animation,Original,30 sec.,G - All Ages,6628
17811,Kyoto Animation: Hassou-hen,5.66,Fantasy,Special,1,"Apr, 2012","Lantis, Rakuonsha",Kyoto Animation,Original,30 sec.,G - All Ages,7331
17813,Kyoto Animation: Megane-hen,6.34,Supernatural,Special,1,21-May-12,"Lantis, Rakuonsha, Animation Do",Kyoto Animation,Light novel,30 sec.,G - All Ages,4808
17815,Kyoto Animation: Kasa-hen,6.14,Fantasy,Special,1,"Jun, 2012","Lantis, Rakuonsha, Animation Do",Kyoto Animation,Original,30 sec.,G - All Ages,7254
